,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,leading_spaces,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
35,cupertino_usd,a,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_35,04-28-2016,0,0,0,0,"agendized item comments at this time, although the item may be agendized at a later date    (Ed. Code",0
36,cupertino_usd,3,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_36,04-28-2016,0,0,0,0,35145.5). The comments shall be made from the podium. The Board shall limit the total time for all public,0
37,cupertino_usd,c,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_37,04-28-2016,0,0,0,0,comments to 30 minutes. Please refrain from any response to the speaker including negative and positive,0
38,cupertino_usd,r,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_38,04-28-2016,0,0,0,0,reactions (booing and clapping). This will ensure all members of the public feel free to voice their opinions,0
39,cupertino_usd, ,0,0,Times-Roman,15.096,0,0,0,0,0,0,1,1,160.096,cupertino_usd_04-28-2016_39,04-28-2016,0,0,0,0,,0
40,cupertino_usd,a,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_40,04-28-2016,0,0,0,0,and concerns.,0
41,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,1,76.560,cupertino_usd_04-28-2016_41,04-28-2016,0,0,0,0,,0
42,cupertino_usd,5,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,0,76.560,cupertino_usd_04-28-2016_42,04-28-2016,0,1,0,0,5.      PUBLIC COMMENTS – ITEMS ON THE AGENDA,1
43,cupertino_usd,T,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_43,04-28-2016,0,0,0,0,The public may address the Board on agenda items appearing on the agenda.  Only those who have filled out,0
44,cupertino_usd,a,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_44,04-28-2016,1,0,0,0,a comment card before the meeting is called to order will be called upon to speak. Each speaker will be,0
45,cupertino_usd,a,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_45,04-28-2016,0,0,0,0,allotted three (3) minutes unless the number of speakers will exceed the thirty minute allotment then the three,0
46,cupertino_usd,m,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_46,04-28-2016,0,0,0,0,minute  allotment  will  be  adjusted  accordingly.   The  Board  will  not  respond  nor  take  action  on  any non-,0
47,cupertino_usd,a,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_47,04-28-2016,0,0,0,0,"agendized item comments at this time, although the item may be agendized at a later date    (Ed. Code",0
48,cupertino_usd,3,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_48,04-28-2016,0,0,0,0,35145.5). The comments shall be made from the podium. The Board shall limit the total time for all public,0
49,cupertino_usd,c,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_49,04-28-2016,0,0,0,0,comments to 30 minutes. Please refrain from any response to the speaker including negative and positive,0
50,cupertino_usd,r,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_50,04-28-2016,0,0,0,0,reactions (booing and clapping). This will ensure all members of the public feel free to voice their opinions,0
51,cupertino_usd, ,0,0,Times-Roman,15.096,0,0,0,0,0,0,1,1,160.096,cupertino_usd_04-28-2016_51,04-28-2016,0,0,0,0,,0
52,cupertino_usd,a,0,0,Arial,11.819,0,0,0,0,0,0,1,0,103.560,cupertino_usd_04-28-2016_52,04-28-2016,0,0,0,0,and concerns.,0
53,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,1,94.560,cupertino_usd_04-28-2016_53,04-28-2016,0,0,0,0,,0
54,cupertino_usd,6,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,0,76.560,cupertino_usd_04-28-2016_54,04-28-2016,0,1,0,0,6.      INFORMATION/DISCUSSION ITEM,1
55,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,3,94.560,cupertino_usd_04-28-2016_55,04-28-2016,0,0,0,1,6.1 Update on Board Priorities and LCAP,0
56,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,1,94.560,cupertino_usd_04-28-2016_56,04-28-2016,0,0,0,0,,0
57,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,1,0,0,3,94.560,cupertino_usd_04-28-2016_57,04-28-2016,0,0,0,0,Recess:  The Special Meeting will recess for lunch at 12:00 p.m.,0
58,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,1,76.560,cupertino_usd_04-28-2016_58,04-28-2016,0,0,0,0,,0
59,cupertino_usd, ,0,0,Times-Roman,20.400,0,1,0,0,0,0,0,3,76.560,cupertino_usd_04-28-2016_59,04-28-2016,0,0,0,0,,0
60,cupertino_usd,B,0,0,Arial,13.097,0,1,0,0,0,0,0,0,76.560,cupertino_usd_04-28-2016_0,04-28-2016,0,0,0,0,"Board Meeting Agenda  April 28, 2016  Page 2",0
61,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,33,76.560,cupertino_usd_04-28-2016_1,04-28-2016,0,0,0,0,,0
62,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,1,94.560,cupertino_usd_04-28-2016_2,04-28-2016,0,0,0,0,,0
63,cupertino_usd,7,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,0,76.560,cupertino_usd_04-28-2016_3,04-28-2016,0,1,0,0,7.     RESUME DISCUSSION,1
64,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,1,76.560,cupertino_usd_04-28-2016_4,04-28-2016,0,0,0,0,,0
65,cupertino_usd,8,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,0,76.560,cupertino_usd_04-28-2016_5,04-28-2016,0,1,0,0,8.     BOARD ACTIVITY,1
66,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,1,76.560,cupertino_usd_04-28-2016_6,04-28-2016,0,0,0,0,,0
67,cupertino_usd,9,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,0,76.560,cupertino_usd_04-28-2016_7,04-28-2016,0,1,0,0,9.     ADJOURNMENT,1
68,cupertino_usd, ,0,0,Times-Roman,20.400,0,0,0,0,0,0,1,1,540.060,cupertino_usd_04-28-2016_8,04-28-2016,0,0,0,0,,0
