,agency,first_char,font_freq_0,font_freq_1,font_freq_2,font_name,font_size,font_size_0,font_size_1,font_size_2,font_size_3,font_size_4,font_size_5,font_size_6,font_size_7,font_size_8,font_size_9,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,leading_spaces,left_indent_0,left_indent_1,left_indent_10,left_indent_11,left_indent_12,left_indent_13,left_indent_14,left_indent_15,left_indent_16,left_indent_2,left_indent_3,left_indent_4,left_indent_5,left_indent_6,left_indent_7,left_indent_8,left_indent_9,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,item_heading,item_text,meeting_heading,other_text,section_heading
25,cupertino_usd,1,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_25,01-13-2015,0,1,0,0,1.     CALL TO ORDER/FLAG SALUTE/EATON ELEMENTARY SCHOOL PRESENTING,1,0,0,0,0,1
26,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_01-13-2015_26,01-13-2015,0,0,0,0,,0,0,0,0,1,0
27,cupertino_usd,2,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_27,01-13-2015,0,1,0,0,2.     RECOGNITION - CLASSIFIED EMPLOYEE OF THE MONTH,1,0,0,0,0,1
28,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_28,01-13-2015,0,0,0,0,Paul Chartraw Programmer Analyst from the Information Technology Department,0,0,0,0,1,0
29,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_29,01-13-2015,0,0,0,0,,0,0,0,0,1,0
30,cupertino_usd,3,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_30,01-13-2015,0,1,0,0,3.     APPROVAL OF MINUTES,1,0,0,0,0,1
31,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_31,01-13-2015,0,0,0,0,"Approval of minutes of the Regular Meeting of November 18, 2014, December 9, 2014",0,0,0,0,1,0
32,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_32,01-13-2015,0,0,0,0,"and the Special Meeting of December 19, 2014",0,0,0,0,1,0
33,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_01-13-2015_33,01-13-2015,0,0,0,0,,0,0,0,0,1,0
34,cupertino_usd,4,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_34,01-13-2015,0,1,0,0,4.     COMMUNICATION – EMPLOYEE ORGANIZATIONS,1,0,0,0,0,1
35,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_01-13-2015_35,01-13-2015,0,0,0,0,,0,0,0,0,1,0
36,cupertino_usd,5,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_36,01-13-2015,0,1,0,0,5.     PUBLIC COMMENTS,1,0,0,0,0,1
37,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_37,01-13-2015,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0,0,0,0,1,0
38,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_38,01-13-2015,0,0,0,0,"Board president will only call on those who have filled out comment cards before the meeting, and",0,0,0,0,1,0
39,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_39,01-13-2015,0,0,0,0,each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any,0,0,0,0,1,0
40,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_40,01-13-2015,0,0,0,0,"non-agenda item comments at this time, although the item may be agendized at a later date (Ed.",0,0,0,0,1,0
41,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_41,01-13-2015,0,0,0,0,Code 35145.5).  The comments shall be made from the podium.  In accordance with Government,0,0,0,0,1,0
42,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_42,01-13-2015,0,0,0,0,Code 54954.2 – No action or discussion shall be undertaken on any item not appearing on the,0,0,0,0,1,0
43,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_43,01-13-2015,0,0,0,0,posted agenda.  The Board shall limit the total time to 30 minutes.  Please refrain from any,0,0,0,0,1,0
44,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_44,01-13-2015,0,0,0,0,response to the speaker including negative and positive reactions (booing and clapping).  This will,0,0,0,0,1,0
45,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_45,01-13-2015,0,0,0,0,ensure that all members of the public feel free to voice their opinions and concerns.,0,0,0,0,1,0
46,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_46,01-13-2015,0,0,0,0,,0,0,0,0,1,0
47,cupertino_usd,6,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_47,01-13-2015,0,1,0,0,6.      CONSENT ITEMS,1,0,0,0,0,1
48,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_01-13-2015_48,01-13-2015,0,0,0,0,Consent items are considered to be routine by the Board of Education and will be,0,0,0,0,1,0
49,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_01-13-2015_49,01-13-2015,0,0,0,0,"enacted in one motion.  If discussion of any of the items is required, they may be",0,0,0,0,1,0
50,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_01-13-2015_50,01-13-2015,0,0,0,0,removed from Consent and considered separately.,0,0,0,0,1,0
51,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_01-13-2015_51,01-13-2015,0,0,0,0,,0,0,0,0,1,0
52,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_01-13-2015_52,01-13-2015,0,0,0,1,6.1      Ratification of Contracts with Cupertino Union School District,0,1,0,0,0,0
53,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_01-13-2015_53,01-13-2015,0,0,0,1,6.2      Ratification of Personnel Report for December 2014,0,1,0,0,0,0
54,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_54,01-13-2015,0,0,0,1,6.3      Ratification of Warrant List for December 2014,0,1,0,0,0,0
55,cupertino_usd, ,0,0,0,MZHJTY+Times-Roman,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_55,01-13-2015,0,0,0,0,,0,0,0,0,1,0
56,cupertino_usd,B,1,0,0,RBVDCK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_0,01-13-2015,0,0,0,0,"Board Meeting Agenda  January 13, 2015  Page 2",0,0,0,0,1,0
57,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,15.972,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_1,01-13-2015,0,0,0,0,,0,0,0,0,1,0
58,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_2,01-13-2015,0,0,0,1,6.4      Approval of Intern Agreement with the Santa Clara County Office of Education,0,1,0,0,0,0
59,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_3,01-13-2015,0,0,0,0,,0,0,0,0,1,0
60,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_4,01-13-2015,0,0,0,1,6.5      Adoption of Resolution No. 14-15-13– Local Agreement for Child Development,0,1,0,0,0,0
61,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_5,01-13-2015,0,0,0,0,Services for State Preschool for 2014 – 2015 School Year Amendment 01,0,0,1,0,0,0
62,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_6,01-13-2015,0,0,0,1,"6.6      Approval of Contract Award to CPO, Ltd. For Digital Copiers Lease",0,1,0,0,0,0
63,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_7,01-13-2015,0,0,0,1,6.7      Approval of Contract Award to SW Allen Construction for Modernization of Hyde,0,1,0,0,0,0
64,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_8,01-13-2015,0,0,0,0,Middle School,0,0,1,0,0,0
65,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_9,01-13-2015,0,0,0,1,"6.8      Approval of Contract Award to Zolman Construction & Development, Inc. for",0,1,0,0,0,0
66,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_10,01-13-2015,0,0,0,0,Modernization of Miller Middle School,0,0,1,0,0,0
67,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_11,01-13-2015,0,0,0,1,6.9      Adoption of Resolution No. 14-15-14 – Certification of Election Results,0,1,0,0,0,0
68,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_12,01-13-2015,0,0,0,1,6.10    Approval of a Three-Year Agreement with Newsela for Grades 6-8 Student and,0,1,0,0,0,0
69,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_13,01-13-2015,0,0,0,0,Teacher Pro Accounts,0,0,1,0,0,0
70,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_14,01-13-2015,0,0,0,1,"6.11    Approval of Student Teaching Agreement with University of California, Santa Cruz",0,1,0,0,0,0
71,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_15,01-13-2015,0,0,0,0,,0,0,0,0,1,0
72,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_01-13-2015_16,01-13-2015,0,1,0,0,7.      SUPERINTENDENT’S REPORT,1,0,0,0,0,1
73,cupertino_usd, ,1,0,0,RBVDCK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.56,cupertino_usd_01-13-2015_17,01-13-2015,0,0,0,0,,0,0,0,0,1,0
74,cupertino_usd, ,0,1,0,YVGAHU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_01-13-2015_18,01-13-2015,0,1,0,0,8.      DISCUSSION/INFORMATION ITEM,1,0,0,0,0,1
