Unnamed: 0,agency,first_char,font_freq_0,font_freq_1,font_freq_2,font_name,font_size,font_size_0,font_size_1,font_size_2,font_size_3,font_size_4,font_size_5,font_size_6,font_size_7,font_size_8,font_size_9,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_indent_0,left_indent_1,left_indent_10,left_indent_11,left_indent_12,left_indent_13,left_indent_14,left_indent_15,left_indent_16,left_indent_2,left_indent_3,left_indent_4,left_indent_5,left_indent_6,left_indent_7,left_indent_8,left_indent_9,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,line_class
16,cupertino_usd,m,0,0,0,YVXDQK+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.92,cupertino_usd_05-14-2013_16,05-14-2013,0,0,0,0,"may, in accordance with the Brown Act (section 54954.3[b] of the Government Code), limit the total amount of time allocated for ",0,other_text
17,cupertino_usd,c,0,0,0,YVXDQK+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.92,cupertino_usd_05-14-2013_17,05-14-2013,0,0,0,0,comment on a particular issue.  The Board may choose to respond to agenda item comments or reserve their responses for ,0,other_text
18,cupertino_usd,d,0,0,0,YVXDQK+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.92,cupertino_usd_05-14-2013_18,05-14-2013,0,0,0,0,discussion and action when the agenda item appears during the course of the meeting.  It should be noted that the Board ,0,other_text
19,cupertino_usd,d,0,0,0,YVXDQK+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.92,cupertino_usd_05-14-2013_19,05-14-2013,0,0,0,0,discourages complaints against individual officers or employees of the District during open session. ,0,other_text
20,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,5.111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.92,cupertino_usd_05-14-2013_20,05-14-2013,0,0,0,0, ,0,other_text
21,cupertino_usd,I,0,0,0,CKZMZD+Arial-ItalicMT,10.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104.649,cupertino_usd_05-14-2013_21,05-14-2013,0,0,0,0,"Individuals who require special accommodation should contact the Superintendent’s Office at (408) 252-3000, ext. 200 ",0,other_text
22,cupertino_usd,a,0,0,0,CKZMZD+Arial-ItalicMT,10.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,222.946,cupertino_usd_05-14-2013_22,05-14-2013,0,0,0,0,at least two business days before the meeting date. ,0,other_text
23,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,5.111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.92,cupertino_usd_05-14-2013_23,05-14-2013,0,0,0,0, ,0,other_text
24,cupertino_usd,A,0,0,0,NLJCWG+Arial-BoldMT,11.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.759,cupertino_usd_05-14-2013_24,05-14-2013,0,0,0,0,"As a courtesy to others, please turn off your cell phone upon entering the meeting. ",0,other_text
25,cupertino_usd, ,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56,cupertino_usd_05-14-2013_25,05-14-2013,0,0,0,0, ,0,other_text
26,cupertino_usd,1,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56,cupertino_usd_05-14-2013_26,05-14-2013,0,1,0,0,1.  CALL TO ORDER/FLAG SALUTE/EISENHOWER ELEMENTARY SCHOOL PRESENTATION ,1,section_heading
27,cupertino_usd, ,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_27,05-14-2013,0,0,0,0, ,0,other_text
28,cupertino_usd,2,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56,cupertino_usd_05-14-2013_28,05-14-2013,0,1,0,0,2.  APPROVAL OF MINUTES ,1,section_heading
29,cupertino_usd, ,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.032,cupertino_usd_05-14-2013_29,05-14-2013,0,0,0,0,"Approval of minutes of the Regular Meetings of April 9, 2013 and April 30, 2013  ",0,other_text
30,cupertino_usd, ,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_30,05-14-2013,0,0,0,0,   ,0,other_text
31,cupertino_usd,3,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56,cupertino_usd_05-14-2013_31,05-14-2013,0,1,0,0,3.  COMMUNICATION – EMPLOYEE ORGANIZATIONS ,1,section_heading
32,cupertino_usd, ,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_32,05-14-2013,0,0,0,0, ,0,other_text
33,cupertino_usd,4,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56,cupertino_usd_05-14-2013_33,05-14-2013,0,1,0,0,4.  PUBLIC COMMENTS ,1,section_heading
34,cupertino_usd,T,0,0,0,YVXDQK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_34,05-14-2013,0,0,0,0,The  public  may  address  the  Board  on  any  agenda  item  and  any  item  not  on  the  agenda.    The  Board ,0,other_text
35,cupertino_usd,p,0,0,0,YVXDQK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_35,05-14-2013,0,0,0,0,"president will only call on those who have filled out comment cards before the meeting, and each speaker ",0,other_text
36,cupertino_usd,w,0,0,0,YVXDQK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_36,05-14-2013,0,0,0,0,will  be  allotted  three  (3)  minutes.    The  Board  will  not  respond  or  take  action  on  any  non-agenda  item ,0,other_text
37,cupertino_usd,c,0,0,0,YVXDQK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_37,05-14-2013,0,0,0,0,"comments  at  this  time,  although  the  item  may  be  agendized  at  a  later  date  (Ed.  Code  35145.5).    The ",0,other_text
38,cupertino_usd,c,0,0,0,YVXDQK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_38,05-14-2013,0,0,0,0,comments shall be made from the podium.  In accordance with Government Code 54954.2 – No action or ,0,other_text
39,cupertino_usd,d,0,0,0,YVXDQK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_39,05-14-2013,0,0,0,0,discussion shall be undertaken on any item not appearing on the posted agenda.  The Board shall limit the ,0,other_text
40,cupertino_usd,t,0,0,0,YVXDQK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_40,05-14-2013,0,0,0,0,total time to 30 minutes.   ,0,other_text
41,cupertino_usd, ,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_41,05-14-2013,0,0,0,0, ,0,other_text
42,cupertino_usd,5,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56,cupertino_usd_05-14-2013_42,05-14-2013,0,1,0,0,5.  PUBLIC HEARING ,1,section_heading
43,cupertino_usd,5,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_43,05-14-2013,0,0,0,1,5.1  The Board of Education will hold a Public Hearing regarding the Adoption of Resolution No.  ,0,item_heading
44,cupertino_usd, ,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_44,05-14-2013,0,0,0,0,       12-13-21 – Approval of the Complete or Partial Closure of Tier III Categorical Programs in the    ,0,item_heading
45,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_45,05-14-2013,0,0,0,0,        District’s Unrestricted General Fund in Fiscal Year 2013-14 ,0,item_text
46,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_46,05-14-2013,0,0,0,0, ,0,other_text
47,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_47,05-14-2013,0,0,0,0,        The Public Hearing was opened at:  __________________________ ,0,other_text
48,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_48,05-14-2013,0,0,0,0, ,0,other_text
49,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_49,05-14-2013,0,0,0,0,        The Public Hearing was closed at:    __________________________ ,0,other_text
50,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_50,05-14-2013,0,0,0,0, ,0,other_text
51,cupertino_usd,6,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56,cupertino_usd_05-14-2013_51,05-14-2013,0,1,0,0,6.  RECOGNITION ,1,section_heading
52,cupertino_usd,6,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_52,05-14-2013,0,0,0,1,6.1  Recognition of Classified Employee of the Month – May 2013  ,0,item_heading
53,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_53,05-14-2013,0,0,0,0,       Lillian Wong/Technology Media Clerk/West Valley Elementary School ,0,other_text
54,cupertino_usd, ,0,0,0,YGCACO+Times-Roman,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-14-2013_54,05-14-2013,0,0,0,0,   ,0,other_text
55,cupertino_usd,B,0,0,0,YVXDQK+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-14-2013_0,05-14-2013,0,0,0,0,"Board Meeting Agenda  May 14, 2013  Page 2 ",0,other_text
56,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,15.972,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_05-14-2013_1,05-14-2013,0,0,0,0,                                 ,0,other_text
57,cupertino_usd,6,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_2,05-14-2013,0,0,0,1,"6.2  Adoption of Resolution No. 12-13-22 – Recognition of Classified School Employee Week, ",0,item_heading
58,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_3,05-14-2013,0,0,0,0,"       May 19-25, 2013 ",0,other_text
59,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_4,05-14-2013,0,0,0,0, ,0,other_text
60,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_5,05-14-2013,0,0,0,0, ,0,other_text
61,cupertino_usd,6,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_6,05-14-2013,0,0,0,1,"6.3  Adoption of Resolution No. 12-13-23 – Recognition of Day of the Teacher, May 8, 2013 ",0,item_heading
62,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_7,05-14-2013,0,0,0,0, ,0,other_text
63,cupertino_usd,7,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56,cupertino_usd_05-14-2013_8,05-14-2013,0,1,0,0,7.  PRESENTATION ,1,section_heading
64,cupertino_usd,7,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_9,05-14-2013,0,0,0,1,7.1  Certificates of Recognition for the 2013-14 School Site Teachers of the Year and  ,0,item_heading
65,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_10,05-14-2013,0,0,0,0,       Announcement of District’s Teacher of the Year and reconvene following the reception ,0,other_text
66,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_11,05-14-2013,0,0,0,0, ,0,other_text
67,cupertino_usd,R,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_12,05-14-2013,0,0,0,0,Recess:  The Regular Meeting will recess to a reception in honor of Cupertino Union School ,0,other_text
68,cupertino_usd,D,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_13,05-14-2013,0,0,0,0,District’s Teacher of the Year and reconvene following the reception. ,0,other_text
69,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_14,05-14-2013,0,0,0,0, ,0,other_text
70,cupertino_usd,8,0,0,0,NLJCWG+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56,cupertino_usd_05-14-2013_15,05-14-2013,0,1,0,0,8.  CONSENT ITEMS ,1,section_heading
71,cupertino_usd,C,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_16,05-14-2013,0,0,0,0,Consent items are considered to be routine by the Board of Education and will be enacted in one ,0,other_text
72,cupertino_usd,m,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_17,05-14-2013,0,0,0,0,"motion.  If discussion of any of the items is required, they may be removed from Consent and ",0,other_text
73,cupertino_usd,c,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_18,05-14-2013,0,0,0,0,considered separately. ,0,other_text
74,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_19,05-14-2013,0,0,0,0, ,0,other_text
75,cupertino_usd,8,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_20,05-14-2013,0,0,0,1,8.1  Ratification of April 2013 Personnel report ,0,item_heading
76,cupertino_usd,8,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_21,05-14-2013,0,0,0,1,8.2  Ratification of April 2013 Warrant List ,0,other_text
77,cupertino_usd,8,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_22,05-14-2013,0,0,0,1,"8.3  Contract Award to Smith & Sons Electrical Contractors, Inc. in the Amount of $295,000 for  ",0,item_text
78,cupertino_usd, ,0,0,0,YVXDQK+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.56,cupertino_usd_05-14-2013_23,05-14-2013,0,0,0,0,"       Procurement and Installation of New Site Lighting Fixtures at the DeVargas, Dilworth, Lincoln, ",0,other_text
