Unnamed: 0,agency,first_char,font_freq_0,font_freq_1,font_freq_2,font_name,font_size,font_size_0,font_size_1,font_size_2,font_size_3,font_size_4,font_size_5,font_size_6,font_size_7,font_size_8,font_size_9,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_indent_0,left_indent_1,left_indent_10,left_indent_11,left_indent_12,left_indent_13,left_indent_14,left_indent_15,left_indent_16,left_indent_2,left_indent_3,left_indent_4,left_indent_5,left_indent_6,left_indent_7,left_indent_8,left_indent_9,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,line_class
15,cupertino_usd,m,0,0,0,KRCAFO+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.82,cupertino_usd_09-08-2015_15,09-08-2015,0,0,0,0,"may, in accordance with the Brown Act (section 54954.3[b] of the Government Code), limit the total amount of time allocated for ",0,other_text
16,cupertino_usd,c,0,0,0,KRCAFO+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.82,cupertino_usd_09-08-2015_16,09-08-2015,0,0,0,0,comment on a particular issue.  The Board may choose to respond to agenda item comments or reserve their responses for ,0,other_text
17,cupertino_usd,d,0,0,0,KRCAFO+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.82,cupertino_usd_09-08-2015_17,09-08-2015,0,0,0,0,discussion and action when the agenda item appears during the course of the meeting.  It should be noted that the Board ,0,other_text
18,cupertino_usd,d,0,0,0,KRCAFO+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.82,cupertino_usd_09-08-2015_18,09-08-2015,0,0,0,0,discourages complaints against individual officers or employees of the District during open session. ,0,other_text
19,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,5.111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.82,cupertino_usd_09-08-2015_19,09-08-2015,0,0,0,0, ,0,other_text
20,cupertino_usd,I,0,0,0,KEBDNU+Arial-ItalicMT,10.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.54,cupertino_usd_09-08-2015_20,09-08-2015,0,0,0,0,"Individuals who require special accommodation should contact the Superintendent’s Office at (408) 252-3000, ext. 200 ",0,other_text
21,cupertino_usd,a,0,0,0,KEBDNU+Arial-ItalicMT,10.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.86,cupertino_usd_09-08-2015_21,09-08-2015,0,0,0,0,at least two business days before the meeting date. ,0,other_text
22,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,5.111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.82,cupertino_usd_09-08-2015_22,09-08-2015,0,0,0,0, ,0,other_text
23,cupertino_usd,A,0,0,0,HRJFWU+Arial-BoldMT,11.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.62,cupertino_usd_09-08-2015_23,09-08-2015,0,0,0,0,"As a courtesy to others, please turn off your cell phone upon entering the meeting. ",0,other_text
24,cupertino_usd, ,0,0,0,HRJFWU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_09-08-2015_24,09-08-2015,0,0,0,0, ,0,other_text
25,cupertino_usd,1,0,0,0,HRJFWU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_25,09-08-2015,0,1,0,0,1.     CALL TO ORDER/FLAG SALUTE ,1,section_heading
26,cupertino_usd, ,0,0,0,PSSKCK+Times-Roman,20.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_26,09-08-2015,0,0,0,0, ,0,other_text
27,cupertino_usd,2,0,0,0,HRJFWU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_27,09-08-2015,0,1,0,0,2.     SUPERINTENDENT’S REPORT ,1,section_heading
28,cupertino_usd, ,0,0,0,HRJFWU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_28,09-08-2015,0,0,0,0, ,0,other_text
29,cupertino_usd,3,0,0,0,HRJFWU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_29,09-08-2015,0,1,0,0,3.     APPROVAL OF MINUTES ,1,section_heading
30,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_09-08-2015_30,09-08-2015,0,0,0,0,"   Approval of minutes of the Regular Meeting of August 18, 2015 ",0,other_text
31,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_09-08-2015_31,09-08-2015,0,0,0,0, ,0,other_text
32,cupertino_usd,4,0,0,0,HRJFWU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_32,09-08-2015,0,1,0,0,4.     RECOGNITION – CLASSIFIED EMPLOYEE OF THE MONTH ,1,section_heading
33,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_09-08-2015_33,09-08-2015,0,0,0,0,   Classified Employee of the Month – September 2015 ,0,other_text
34,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_09-08-2015_34,09-08-2015,0,0,0,0,"   Adam Long, Senior Sound Technician, Technology Department ",0,other_text
35,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_09-08-2015_35,09-08-2015,0,0,0,0, ,0,other_text
36,cupertino_usd,5,0,0,0,HRJFWU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_36,09-08-2015,0,1,0,0,5.     PRESENTATION ,1,section_heading
37,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_09-08-2015_37,09-08-2015,0,0,0,0,   Recognition of Newly Tenured Teachers for the 2015-2016 School Year ,0,item_text
38,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_09-08-2015_38,09-08-2015,0,0,0,0, ,0,other_text
39,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_09-08-2015_39,09-08-2015,0,0,0,0,   RECESS – Reception in Honor of CUSD Newly Tenured Teachers ,0,other_text
40,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.56,cupertino_usd_09-08-2015_40,09-08-2015,0,0,0,0, ,0,other_text
41,cupertino_usd,6,0,0,0,HRJFWU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_41,09-08-2015,0,1,0,0,6.     COMMUNICATION – EMPLOYEE ORGANIZATIONS ,1,section_heading
42,cupertino_usd, ,0,0,0,HRJFWU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_42,09-08-2015,0,0,0,0, ,0,other_text
43,cupertino_usd,7,0,0,0,HRJFWU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_43,09-08-2015,0,1,0,0,7.      PUBLIC COMMENTS ,1,section_heading
44,cupertino_usd, ,0,0,0,HRJFWU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_44,09-08-2015,0,0,0,0,         The public may address the Board on any agenda item and any item not on the agenda.  The  ,0,other_text
45,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_45,09-08-2015,0,0,0,0,"          Board president will only call on those who have filled out comment cards before the meeting, and  ",0,other_text
46,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_46,09-08-2015,0,0,0,0,          each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any  ,0,other_text
47,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_47,09-08-2015,0,0,0,0,"          non-agenda item comments at this time, although the item may be agendized at a later date (Ed.  ",0,other_text
48,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_48,09-08-2015,0,0,0,0,          Code 35145.5).  The comments shall be made from the podium.  In accordance with Government  ,0,other_text
49,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_49,09-08-2015,0,0,0,0,          Code 54954.2 – No action or discussion shall be undertaken on any item not appearing on the  ,0,other_text
50,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_50,09-08-2015,0,0,0,0,          posted agenda.  The Board shall limit the total time to 30 minutes.  Please refrain from any        ,0,other_text
51,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_51,09-08-2015,0,0,0,0,          response to the speaker including negative and positive reactions (booing and clapping).  This will  ,0,other_text
52,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_52,09-08-2015,0,0,0,0,          ensure that all members of the public feel free to voice their opinions and concerns. ,0,other_text
53,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_53,09-08-2015,0,0,0,0, ,0,other_text
54,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_54,09-08-2015,0,0,0,0, ,0,other_text
55,cupertino_usd, ,0,0,0,PSSKCK+Times-Roman,20.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_55,09-08-2015,0,0,0,0,   ,0,other_text
56,cupertino_usd,B,0,0,0,KRCAFO+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_0,09-08-2015,0,0,0,0,"Board Meeting Agenda  September 8, 2015  Page 2 ",0,other_text
57,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,15.972,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_1,09-08-2015,0,0,0,0,                                 ,0,other_text
58,cupertino_usd,8,0,0,0,HRJFWU+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_2,09-08-2015,0,1,0,0,8.      CONSENT ,1,section_heading
59,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_3,09-08-2015,0,0,0,0,         8.1       Contracts for Board Ratification ,0,item_heading
60,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_4,09-08-2015,0,0,0,0,         8.2       Ratification of Personnel Report – August 2015 ,0,item_heading
61,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_5,09-08-2015,0,0,0,0,         8.3       Ratification of Warrant List – August 2015 ,0,item_heading
62,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_6,09-08-2015,0,0,0,0,         8.4       Approval of Student Teachers and Interns Placement MOU with Alliant  ,0,item_heading
63,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_7,09-08-2015,0,0,0,0,                     International University ,0,other_text
64,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_8,09-08-2015,0,0,0,0,         8.5       Adoption of Resolution No. 15-16-02- Departmentalized Teaching Assignments  ,0,item_heading
65,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_9,09-08-2015,0,0,0,0,                     for Teachers Who Currently Hold a Multiple Subject or Standard Elementary  ,0,item_text
66,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_10,09-08-2015,0,0,0,0,                     Credential for the 2015-2016 School Year ,0,item_text
67,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_11,09-08-2015,0,0,0,0,         8.6       Adoption of Resolution No. 15-16-03- Departmentalized Teaching Assignments          ,0,item_heading
68,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_12,09-08-2015,0,0,0,0,                     for Teachers Who Currently Hold a Single Subject or Standard Secondary  ,0,other_text
69,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_13,09-08-2015,0,0,0,0,                     Credential for the 2015-2016 School Year ,0,item_text
70,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_14,09-08-2015,0,0,0,0,         8.7       Approval of Proposed On-Call Pay Rate Increase ,0,item_heading
71,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_15,09-08-2015,0,0,0,0,"         8.8       Approval of Walden West – Cupertino Site Outdoor Science School Contract,  ",0,item_heading
72,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_16,09-08-2015,0,0,0,0,                     2015 – 2016 ,0,item_text
73,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_17,09-08-2015,0,0,0,0,"         8.9       Approval of Santa Cruz County Outdoor Education Contract, 2015 – 2016 ",0,item_heading
74,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_18,09-08-2015,0,0,0,0,"         8.10     Approval of Walden West – Saratoga Site Outdoor Science School Contract,  ",0,item_heading
75,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_19,09-08-2015,0,0,0,0,                     2015 – 2016 ,0,item_text
76,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_20,09-08-2015,0,0,0,0,         8.11     Adoption of Resolution Number 15-16-04 – Recalculation of the 2014-2015  ,0,item_heading
77,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_21,09-08-2015,0,0,0,0,                     Appropriations Limitation and Calculation of the Estimated 2015-2016  ,0,item_text
78,cupertino_usd, ,0,0,0,KRCAFO+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.56,cupertino_usd_09-08-2015_22,09-08-2015,0,0,0,0,                     Appropriations Limitation ,0,other_text
