Unnamed: 0,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,line_class
10,cupertino_usd,5,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_10,08-18-2015,0,1,0,0,5.      PUBLIC COMMENTS,1,section_heading
11,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_11,08-18-2015,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0,item_heading
12,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_12,08-18-2015,0,0,0,0,"Board president will only call on those who have filled out comment cards before the meeting, and",0,item_text
13,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_13,08-18-2015,0,0,0,0,each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any,0,item_text
14,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_14,08-18-2015,0,0,0,0,"non-agenda item comments at this time, although the item may be agendized at a later date (Ed.",0,item_text
15,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_15,08-18-2015,0,0,0,0,Code 35145.5).  The comments shall be made from the podium.  In accordance with Government,0,item_text
16,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_16,08-18-2015,0,0,0,0,Code 54954.2 – No action or discussion shall be undertaken on any item not appearing on the,0,item_text
17,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_17,08-18-2015,0,0,0,0,posted agenda.  The Board shall limit the total time to 30 minutes.  Please refrain from any,0,item_text
18,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_18,08-18-2015,0,0,0,0,response to the speaker including negative and positive reactions (booing and clapping).  This will,0,item_text
19,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_19,08-18-2015,0,0,0,0,ensure that all members of the public feel free to voice their opinions and concerns.,0,item_text
20,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_20,08-18-2015,0,0,0,0,,0,other_text
21,cupertino_usd,6,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_21,08-18-2015,0,1,0,0,6.      CONSENT,1,section_heading
22,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_22,08-18-2015,0,0,0,1,6.1       Contracts for Board Ratification,0,item_heading
23,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_23,08-18-2015,0,0,0,1,6.2       Ratification of Personnel Report – July 2015,0,item_heading
24,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_24,08-18-2015,0,0,0,1,6.3       Ratification of Warrant List – July 2015,0,item_heading
25,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_25,08-18-2015,0,0,0,1,6.4       Approval of Job Description and Salary Range – Facility Modernization Manager,0,item_heading
26,cupertino_usd, ,0,0,Arial,14.375,1,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_26,08-18-2015,0,0,0,1,"6.5       Amendment of the 2015-2016 Certificated – Psychologist, Speech and Language",0,item_heading
27,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,141.0,cupertino_usd_08-18-2015_27,08-18-2015,0,0,0,0,Pathologist Salary Schedule,0,item_text
28,cupertino_usd, ,0,0,Arial,14.375,1,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_28,08-18-2015,0,0,0,1,6.6       Amendment of the 2015-2016 Classified – Supervisory Salary Schedule,0,item_heading
29,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_29,08-18-2015,0,0,0,1,6.7      Approval of Intern Agreement with San Jose State University,0,item_heading
30,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_30,08-18-2015,0,0,0,1,6.8      Approval of Student Teaching Agreement with San Jose State University,0,item_heading
31,cupertino_usd, ,0,0,Times-Roman,20.4,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_31,08-18-2015,0,0,0,0,,0,other_text
32,cupertino_usd,B,0,0,Arial,13.097,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_0,08-18-2015,0,0,0,0,"Board Meeting Agenda August 18, 2015 Page 2",0,other_text
33,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_1,08-18-2015,0,0,0,0,,0,other_text
34,cupertino_usd, ,0,0,Arial,14.375,1,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_2,08-18-2015,0,0,0,1,6.9      Approval of Intern Teaching Agreement with Notre Dame De Namur University,0,item_heading
35,cupertino_usd, ,0,0,Arial,14.375,1,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_3,08-18-2015,0,0,0,1,6.10    Approval of Student Teaching Agreement with Notre Dame De Namur University,0,item_heading
36,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_4,08-18-2015,0,0,0,1,6.11    Approval of Field Placement Agreement with the University of Arizona,0,item_heading
37,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_5,08-18-2015,0,0,0,1,6.12    Approval of Affiliation Agreement between Maricope County Community College,0,item_heading
38,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,138.0,cupertino_usd_08-18-2015_6,08-18-2015,0,0,0,0,District for Rio Salado College,0,item_text
39,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_7,08-18-2015,0,0,0,1,6.13    Approval of Clinical Field Placement Agreement with Goddard College,0,item_heading
40,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_8,08-18-2015,0,0,0,1,"6.14    Approval of Individual Service Agreements for Nonsectarian, Nonpublic",0,item_heading
41,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,138.0,cupertino_usd_08-18-2015_9,08-18-2015,0,0,0,0,School/Agency Services – AchieveKids,0,item_text
42,cupertino_usd, ,0,0,Arial,14.375,1,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_10,08-18-2015,0,0,0,1,"6.15    Approve Professional Development Contract with Enid Lee Consultants, Inc.",0,item_heading
43,cupertino_usd, ,0,0,Arial,14.375,1,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_11,08-18-2015,0,0,0,1,6.16    Adoption of Resolution No. 15-16-01 – Local Agreement for Child Development,0,item_heading
44,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,138.0,cupertino_usd_08-18-2015_12,08-18-2015,0,0,0,0,Services for State Preschool for 2015-2016 School Year,0,item_text
45,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_13,08-18-2015,0,0,0,1,6.17    Approval of the School Site Grants – PTA/PTO/Foundation Grants,0,item_heading
46,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_14,08-18-2015,0,0,0,1,6.18    Approval to Submit Block Grant Reimbursement for Mandated Cost,0,item_heading
47,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_15,08-18-2015,0,0,0,1,"6.19    Approval ofContract Award to Jet Mulch, Inc. for Engineered Wood Fiber Mulch",0,item_heading
48,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,138.0,cupertino_usd_08-18-2015_16,08-18-2015,0,0,0,0,Material Placement at Various CUSD School Sites,0,item_text
49,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_17,08-18-2015,0,0,0,1,6.20    Approval of Change Order #1 to BHM Construction for the West Valley,0,item_heading
50,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,138.0,cupertino_usd_08-18-2015_18,08-18-2015,0,0,0,0,Elementary School Modernization Project,0,item_text
51,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_19,08-18-2015,0,0,0,1,6.21    Approval of Change Order #1 to Calstate Construction for the Garden Gate,0,item_heading
52,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,138.0,cupertino_usd_08-18-2015_20,08-18-2015,0,0,0,0,Elementary School Modernization Project,0,item_text
53,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_21,08-18-2015,0,0,0,1,6.22    Approval of Change Order #1 to Zolman Construction for the Miller Middle School,0,item_heading
54,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,138.0,cupertino_usd_08-18-2015_22,08-18-2015,0,0,0,0,Modernization Project,0,item_text
55,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_23,08-18-2015,0,0,0,1,6.23    Approval of Change Orders #1 & #2 to Strawn Construction for the Muir,0,item_heading
56,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,138.0,cupertino_usd_08-18-2015_24,08-18-2015,0,0,0,0,Elementary School Modernization Project,0,item_text
57,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_25,08-18-2015,0,0,0,1,6.24    Approval of Contract with Corovan for Move Services at Hyde and Miller Middle,0,item_heading
58,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,138.0,cupertino_usd_08-18-2015_26,08-18-2015,0,0,0,0,Schools,0,item_text
59,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_27,08-18-2015,0,0,0,1,"6.25    Approval of Agreement with Fagen, Friedman & Fulfrost, LLP for Professional",0,item_heading
60,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,138.0,cupertino_usd_08-18-2015_28,08-18-2015,0,0,0,0,Services,0,item_text
61,cupertino_usd, ,0,0,Arial,14.375,1,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_29,08-18-2015,0,0,0,1,6.26    Approval of Independent Contract with Human Systems Dynamic for Professional,0,item_heading
62,cupertino_usd,D,0,0,Arial,14.375,1,0,0,0,0,1,0,140.0,cupertino_usd_08-18-2015_30,08-18-2015,0,0,0,0,Development,0,item_text
63,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_31,08-18-2015,0,0,0,1,6.27    Approval of  Contract with Elizabeth Davies,0,item_heading
64,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_32,08-18-2015,0,0,0,1,"6.28    Approval of Master Contracts for Nonsectarian, NonpublicSchool/Agency",0,item_heading
65,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,138.0,cupertino_usd_08-18-2015_33,08-18-2015,0,0,0,0,Services,0,item_text
66,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_34,08-18-2015,0,0,0,0,,0,other_text
67,cupertino_usd,7,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_35,08-18-2015,0,1,0,0,7.      DISCUSSION/INFORMATION ITEM,1,section_heading
68,cupertino_usd, ,0,0,Arial,14.375,1,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_36,08-18-2015,0,0,0,1,7.1       Accept for Information the Quarterly Report on Williams Uniform Complaints,0,item_heading
69,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_37,08-18-2015,0,0,0,1,7.2       Update on the 2015-2016 Adopted State Budget and the Impact on the District’s,0,item_heading
70,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,141.0,cupertino_usd_08-18-2015_38,08-18-2015,0,0,0,0,Budget Projections,0,item_text
71,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_39,08-18-2015,0,0,0,1,7.3       Update on West Valley Elementary School,0,item_heading
72,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_40,08-18-2015,0,0,0,0,,0,other_text
73,cupertino_usd,8,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_41,08-18-2015,0,1,0,0,8.     CLOSED SESSION,1,section_heading
74,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_42,08-18-2015,0,0,0,1,"8.1       Conference with Associate Superintendent Nancy Johnson – Pending Litigation,",0,item_heading
75,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,141.0,cupertino_usd_08-18-2015_43,08-18-2015,0,0,0,0,Pursuant to Government Code Section 54956.9(b):  Employee #0333,0,item_text
76,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_08-18-2015_44,08-18-2015,0,0,0,1,8.2       Conference with Real Property Negotiators,0,item_heading
77,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,140.0,cupertino_usd_08-18-2015_45,08-18-2015,0,0,0,0,"Property:  Luther School, 220 Blake Avenue, Santa Clara, CA 95051",0,item_text
78,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,141.0,cupertino_usd_08-18-2015_46,08-18-2015,0,0,0,0,"Agency Negotiator:  Chris Jew, Chief Business Officer",0,item_text
79,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,242.0,cupertino_usd_08-18-2015_47,08-18-2015,0,0,0,0,Cupertino Union School District,0,item_text
80,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_48,08-18-2015,0,0,0,0,,0,other_text
81,cupertino_usd,9,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_49,08-18-2015,0,1,0,0,9       REPORT FROM CLOSED SESSION,1,section_heading
82,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_50,08-18-2015,0,0,0,0,,0,other_text
83,cupertino_usd,1,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_51,08-18-2015,0,1,0,0,10.    BOARD ACTIVITY,1,section_heading
84,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_52,08-18-2015,0,0,0,0,,0,other_text
85,cupertino_usd,1,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_08-18-2015_53,08-18-2015,0,1,0,0,11.    ADJOURNMENT,1,section_heading
86,cupertino_usd, ,0,0,Times-Roman,20.4,0,0,0,0,0,0,1,540.0,cupertino_usd_08-18-2015_54,08-18-2015,0,0,0,0,,0,other_text
